PSurf_Spring,Rainf_Spring,Snowf_Spring,Tair_Spring,Wind_Spring,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil
0.1557498,0.6309792,0.0,0.5091133,0.0,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.32208014,0.68804955,0.0,0.6042671,0.09274471,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.418252,0.55838215,0.0,0.58943367,0.06894481,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.4270668,0.2887208,0.0,0.5745964,0.0,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.47240686,0.3764975,0.0,0.5703888,0.33141792,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5755863,0.45327628,0.0,0.59150314,0.72777784,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.58856344,0.33922863,1.1821529e-08,0.57245827,0.74733174,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6144481,0.5817858,2.8975295e-08,0.58301735,0.6615974,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5813265,0.59635186,4.9561987e-08,0.57245827,0.52978337,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.71760464,0.5088874,8.206362e-08,0.5766678,0.4962603,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.73599386,0.3246975,8.642394e-08,0.55127335,0.52578294,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7440443,0.3834033,7.0461475e-08,0.5407162,0.53931844,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.81376266,0.40813053,4.9180485e-08,0.51104736,0.5384866,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.823503,0.4259941,2.3783967e-08,0.5004883,0.51927793,0.2389581,0.8012074,0.60973996,0.7452136,0.59653944,0.32950193,0.41311473,0.2910849,0.8332628,0.48035684,0.5503845
0.83412457,0.5588455,1.0452551e-08,0.47509575,0.5157963,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.806365,0.59096885,0.0,0.437006,0.49644697,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.79318094,0.76608336,3.4600184e-08,0.41588974,0.4598068,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7729502,0.7255608,2.230204e-08,0.36938286,0.44185865,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.784523,0.478006,3.118955e-08,0.3482685,0.4238819,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.8184209,0.46647263,1.0449452e-08,0.31659508,0.28837502,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.773129,0.29428583,4.3935604e-08,0.25953102,0.1356833,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.64224625,0.064511836,5.271069e-08,0.17272568,0.0432992,0.31483573,0.7222941,0.5387222,0.6156112,0.49175292,0.27011496,0.27540982,0.1836735,0.80845654,0.15131241,0.41278836
0.28671837,0.335469,4.3841943e-08,0.0,0.0,0.5369322,0.27274686,0.6332169,0.6568483,0.92901033,0.44061303,1.0,0.5381311,0.6370683,0.16709557,0.5665722
0.27016973,0.27316988,3.8235253e-08,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.6046295,0.17118603,2.4979087e-08,1.0,0.4346012,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.56614923,0.27619565,2.639594e-08,0.9428673,0.4873227,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5226083,0.38929278,4.641676e-08,0.91119385,0.48677242,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.4944477,0.2846601,8.586459e-08,0.8604088,0.52789986,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.4226079,0.09943175,8.642394e-08,0.8138313,0.62925136,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.23557901,0.12484157,8.642394e-08,0.66568184,0.7026211,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.40264583,8.642394e-08,0.57473755,0.51171625,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.65700173,8.642394e-08,0.27850723,0.44872725,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.68987465,8.642394e-08,0.45197868,0.49439418,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.06949139,0.7642218,8.642394e-08,0.48372078,0.0,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.20188665,0.6070601,8.642394e-08,0.47951126,0.0,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.23661757,0.46927023,8.642394e-08,0.5619011,0.13839936,0.40908515,0.5006468,0.6208915,0.6745213,0.5228008,0.59578544,0.6688525,0.6025779,0.49499646,0.29610568,0.42897615
0.28329754,0.37237155,8.642394e-08,0.5407162,0.2605033,0.40908515,0.5006468,0.6208915,0.6745213,0.5228008,0.59578544,0.6688525,0.6025779,0.49499646,0.29610568,0.42897615
0.27433252,0.4919256,8.642394e-08,0.53857803,0.07113671,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.38997698,0.26732337,4.929107e-08,0.55127335,0.14110422,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.57386684,0.1696006,1.29138416e-08,0.5935726,0.51307595,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.58055925,0.3540486,0.0,0.5723877,0.640643,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6569114,0.55299926,0.0,0.58722496,0.6061245,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6267395,0.6260996,0.0,0.58722496,0.55333126,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7276883,0.52511215,0.0,0.5723896,0.5333854,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7381196,0.23883766,0.0,0.54699516,0.5321864,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7478132,0.15966481,0.0,0.5342312,0.53559625,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7944999,0.1164428,1.9030676e-08,0.5151844,0.5456842,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.81382847,0.2396872,8.642394e-08,0.5004177,0.5503067,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.85307217,0.45796096,8.642394e-08,0.48558426,0.55134547,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.84180975,0.71202064,3.4053308e-08,0.44963264,0.5261613,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.8435297,0.6819905,1.1482628e-08,0.43065643,0.44474518,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.8247433,0.3593148,2.5431476e-08,0.3989849,0.35481226,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
0.89256954,0.26454657,2.5869374e-08,0.39056778,0.2746271,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.935349,0.32127512,6.2333605e-09,0.39270592,0.22627413,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.85642004,0.31871146,0.0,0.35682487,0.0,0.42846358,0.57050455,0.48002997,0.7511046,0.5046895,0.3122605,0.32786882,0.108485505,0.61000705,0.6364729,0.54229057
0.3746333,0.43033737,0.0,0.0,0.0,0.48685038,0.35360068,0.64026,0.6745213,0.80223155,0.46551722,1.0,0.7099893,0.72501755,0.20758279,0.55847836
0.22822952,0.5273725,0.0,0.0,0.0,0.5369322,0.27274686,0.6332169,0.6568483,0.92901033,0.44061303,1.0,0.5381311,0.6370683,0.16709557,0.5665722
0.3076439,0.4916724,0.0,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.64283466,0.426135,0.0,0.0,0.0,0.41575432,0.5433377,0.5460588,0.44477177,1.0,1.0,0.6885246,0.54887223,0.28132486,0.0,1.0
0.5542741,0.41318595,5.9966876e-09,0.9767456,0.4445244,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.5123787,0.55031085,6.194525e-09,0.9513531,0.47928798,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.50323343,0.43777192,4.6317297e-09,0.87096405,0.45685828,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.4095087,0.47669482,4.613361e-09,0.79057693,0.5468112,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.27246475,0.63484406,7.139988e-09,0.69535255,0.47765243,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.10167074,0.9087963,1.3203644e-08,0.56624985,0.3292215,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,1.0,2.1207452e-08,0.40760994,0.32519448,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.56985664,3.3696647e-08,0.3969841,0.3753587,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.08780193,0.48586583,5.3041244e-08,0.55776024,0.1624124,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.15231514,0.5091131,7.973308e-08,0.53022766,0.24609423,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.1774106,0.34484273,8.642394e-08,0.5386486,0.42881215,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.25288248,0.55703783,8.642394e-08,0.51953506,0.39889252,0.40908515,0.5006468,0.6208915,0.6745213,0.5228008,0.59578544,0.6688525,0.6025779,0.49499646,0.29610568,0.42897615
0.3411293,0.5765784,8.642394e-08,0.5449257,0.08515203,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.55753374,0.77867734,0.0,0.59571457,0.0663954,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6386914,0.81013024,0.0,0.61896515,0.40093935,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.66272974,0.7025498,0.0,0.6125488,0.59277904,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6755676,0.590783,0.0,0.58288,0.6320473,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7218704,0.51738787,0.0,0.5765991,0.595713,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.7427397,0.5064558,0.0,0.5554161,0.5742136,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.7720685,0.54796827,0.0,0.55534554,0.5507964,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.8065376,0.514143,0.0,0.5384407,0.55567825,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.8327656,0.6560236,0.0,0.51732635,0.56977355,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.8259473,0.7175329,8.604955e-09,0.5024891,0.5663973,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.8486972,0.8964088,0.0,0.49193382,0.56948984,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.81563234,0.7122972,0.0,0.45812035,0.5575024,0.27897322,0.70073307,0.6508246,0.6863034,0.5538486,0.77586204,0.26229507,0.5381311,0.76109934,0.040144112,0.6070417
0.8620033,0.50486577,0.0,0.44335365,0.50639164,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.88491774,0.5344676,0.0,0.4137516,0.39771187,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.9414468,0.48743594,0.0,0.41588974,0.21542656,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
1.0,0.7743274,0.0,0.40540314,0.081724405,0.2363156,0.19555843,1.0,1.0,0.22655238,0.4750958,0.13770491,0.2910849,1.0,0.69445884,0.8093889
0.796968,0.75590813,0.0,0.27422714,0.0,0.42846358,0.57050455,0.48002997,0.7511046,0.5046895,0.3122605,0.32786882,0.108485505,0.61000705,0.6364729,0.54229057
0.006702423,0.8853694,0.0,0.0,0.0,0.48685038,0.35360068,0.64026,0.6745213,0.80223155,0.46551722,1.0,0.7099893,0.72501755,0.20758279,0.55847836
0.24584198,0.9549906,0.0,0.0,0.0,0.06379767,0.32686502,1.0,0.8851253,0.42060155,0.5900383,0.29508197,0.38775513,1.0,0.41345,0.61513555
0.4283204,0.5325556,0.0,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.6758051,0.46710753,0.0,0.0,0.0,0.41575432,0.5433377,0.5460588,0.44477177,1.0,1.0,0.6885246,0.54887223,0.28132486,0.0,1.0
0.53240633,0.46092856,0.0,0.9577007,0.49908912,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.41356564,0.31680626,0.0,0.841362,0.43638766,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.474288,0.26395434,0.0,0.83922386,0.45752823,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.36255836,0.38063103,0.0,0.7439995,0.4162575,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.2333746,0.4119224,1.4119464e-08,0.66996,0.34176648,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.019701004,0.48809826,2.399162e-08,0.52394867,0.30465126,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.4345433,2.98439e-08,0.44142342,0.30590904,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.053824425,0.4639778,3.7793352e-08,0.54506683,0.24585724,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.1696949,0.43907797,4.5151115e-08,0.54078674,0.40826952,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.17180729,0.37025177,3.4027394e-08,0.54499435,0.49970067,0.40908515,0.5006468,0.6208915,0.6745213,0.5228008,0.59578544,0.6688525,0.6025779,0.49499646,0.29610568,0.42897615
0.16525126,0.46879077,2.2753346e-08,0.5216732,0.28822792,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.42782784,0.6423781,0.0,0.5639019,0.0,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.52861214,0.6930531,0.0,0.5744591,0.0,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.6101594,0.7709905,0.0,0.5977135,0.28041768,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.6481352,0.7642454,0.0,0.6062012,0.56560934,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.6601834,0.59604573,0.0,0.601923,0.64529645,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7161641,0.5397545,0.0,0.58922577,0.606567,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7340307,0.71623504,0.0,0.5511379,0.5774621,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.772316,0.58898914,0.0,0.5616951,0.5537249,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.8028164,0.6469301,0.0,0.529953,0.56769407,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.8351035,0.8318037,0.0,0.51091003,0.6016096,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.83819914,0.5014821,0.0,0.5002804,0.5959531,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.8376956,0.13517582,0.0,0.49814224,0.57596815,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.80987644,0.14784229,6.603231e-09,0.45370483,0.5569378,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.87453175,0.21293622,3.4407467e-08,0.4367981,0.5419756,0.11425696,0.19383353,0.25714585,0.09793818,0.15734152,0.16283524,0.11147541,0.11385609,0.23594078,0.009435582,0.1375961
0.906796,0.324391,6.307363e-08,0.41989326,0.48572695,0.11425696,0.19383353,0.25714585,0.09793818,0.15734152,0.16283524,0.11147541,0.11385609,0.23594078,0.009435582,0.1375961
0.9318018,0.4647069,8.3783654e-08,0.41147614,0.34144223,1.0,0.0,0.0,0.7599411,0.0,0.08620688,0.0,0.001074113,0.0,0.040144112,0.76891947
0.99201584,0.5768995,8.642394e-08,0.38821983,0.09869087,0.2363156,0.19555843,1.0,1.0,0.22655238,0.4750958,0.13770491,0.2910849,1.0,0.69445884,0.8093889
0.7144189,0.4860189,8.642394e-08,0.24014091,0.0,0.42846358,0.57050455,0.48002997,0.7511046,0.5046895,0.3122605,0.32786882,0.108485505,0.61000705,0.6364729,0.54229057
0.08362627,0.28183264,8.642394e-08,0.0,0.0,0.48685038,0.35360068,0.64026,0.6745213,0.80223155,0.46551722,1.0,0.7099893,0.72501755,0.20758279,0.55847836
0.3230672,0.22450185,8.074124e-08,0.0,0.0,0.06379767,0.32686502,1.0,0.8851253,0.42060155,0.5900383,0.29508197,0.38775513,1.0,0.41345,0.61513555
0.3877988,0.1375652,5.884499e-08,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.7674322,0.14737582,3.657938e-08,0.0,0.0,0.41575432,0.5433377,0.5460588,0.44477177,1.0,1.0,0.6885246,0.54887223,0.28132486,0.0,1.0
0.5387778,0.49287963,2.4050507e-08,0.9196129,0.4991747,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.49691248,0.57184947,1.5080241e-08,0.8604069,0.4778558,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.48801327,0.7877995,3.0052576e-08,0.83073616,0.5217303,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.3407483,0.6877326,1.8342519e-08,0.75034714,0.50311935,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.27865553,0.5117668,1.828143e-08,0.6932144,0.45888627,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.13435698,0.5397165,1.8700183e-08,0.58950233,0.36517537,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.36341506,2.7593774e-08,0.5049057,0.32024276,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.034068108,0.24178016,3.0487172e-08,0.5365772,0.3525089,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.089523315,0.52637196,2.5889886e-08,0.5196018,0.4437226,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.036482334,0.63231313,1.945607e-08,0.5111141,0.44261992,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.094044685,0.5045886,1.3766028e-08,0.48986244,0.1740843,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.36275434,0.34127396,1.9008198e-08,0.5512066,0.0,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.5446019,0.20291257,3.4477754e-08,0.6040611,0.0,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.6126933,0.12233412,5.7046567e-08,0.6293869,0.29808474,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.6206093,0.087301254,4.5263956e-08,0.608202,0.56914604,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.6297889,0.26319516,7.568496e-08,0.5701122,0.630684,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6926236,0.39005655,8.642394e-08,0.57852936,0.62937486,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7287364,0.3614838,8.642394e-08,0.57852936,0.56838,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7616606,0.35356414,8.642394e-08,0.56583405,0.5596672,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.75262547,0.44357634,8.642394e-08,0.5404415,0.5758158,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.8023443,0.36269885,8.642394e-08,0.5171852,0.6139282,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
