PSurf_Summer,Rainf_Summer,Snowf_Summer,Tair_Summer,Wind_Summer,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil
0.64169455,0.11172364,0.0,0.42918968,0.28150368,0.31483573,0.7222941,0.5387222,0.6156112,0.49175292,0.27011496,0.27540982,0.1836735,0.80845654,0.15131241,0.41278836
0.2877798,0.3553927,0.0,0.09984207,0.033687472,0.5369322,0.27274686,0.6332169,0.6568483,0.92901033,0.44061303,1.0,0.5381311,0.6370683,0.16709557,0.5665722
0.2716589,0.39564064,0.0,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.6055331,0.4452517,0.0,0.6996422,0.3809657,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.56474686,0.6216628,0.0,0.65929985,0.40192163,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5192232,0.7024799,0.0,0.6532173,0.40799117,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.48996115,0.5756264,0.0,0.6160145,0.41921365,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.4168253,0.13780493,0.0,0.5881405,0.45096862,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.22703409,0.3155533,0.0,0.4203701,0.48255098,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.26999965,0.0,0.3334999,0.37164366,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.1976133,0.0,0.029087067,0.31609726,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.4437006,0.0,0.27460098,0.38514805,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.05864954,0.7160835,0.0,0.36492348,0.021990538,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.19326544,0.705195,0.0,0.41469765,0.0,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.22765493,0.35848272,0.0,0.5608692,0.25176322,0.40908515,0.5006468,0.6208915,0.6745213,0.5228008,0.59578544,0.6688525,0.6025779,0.49499646,0.29610568,0.42897615
0.275393,0.47434944,0.0,0.5887451,0.37688148,0.40908515,0.5006468,0.6208915,0.6745213,0.5228008,0.59578544,0.6688525,0.6025779,0.49499646,0.29610568,0.42897615
0.26696968,0.30280793,0.0,0.635376,0.30312574,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.38352537,0.25014776,0.0,0.69771576,0.42625773,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5681443,0.34517953,0.0,0.7941189,0.67810655,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.57561684,0.618439,0.0,0.8097305,0.7750536,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.65253353,0.76192623,0.0,0.8656845,0.76507664,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6230736,0.6486249,0.0,0.8936634,0.72057676,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7245226,0.3683569,0.0,0.9030895,0.68047166,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7356849,0.31624803,0.0,0.9031925,0.64434135,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.74590015,0.14900279,0.0,0.91251755,0.6193211,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7928581,0.2814276,0.0,0.9127178,0.60445726,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.812479,0.34765,0.0,0.9159641,0.58583033,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.8516202,0.28887907,0.0,0.9068413,0.55626595,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.84065676,0.52292174,0.0,0.86964035,0.5474678,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.8426528,0.6159853,0.0,0.84804726,0.52284575,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.8244362,0.30148274,0.0,0.8108463,0.47553694,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
0.89198303,0.14716992,0.0,0.7984772,0.42400074,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.9350176,0.2863175,0.0,0.8080082,0.4376502,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.8575778,0.095860355,0.0,0.7801323,0.26939034,0.42846358,0.57050455,0.48002997,0.7511046,0.5046895,0.3122605,0.32786882,0.108485505,0.61000705,0.6364729,0.54229057
0.37905788,0.24106899,0.0,0.2143898,0.023341179,0.48685038,0.35360068,0.64026,0.6745213,0.80223155,0.46551722,1.0,0.7099893,0.72501755,0.20758279,0.55847836
0.23128986,0.35504293,0.0,0.046726227,0.0,0.5369322,0.27274686,0.6332169,0.6568483,0.92901033,0.44061303,1.0,0.5381311,0.6370683,0.16709557,0.5665722
0.30979633,0.5466383,0.0,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.64368343,0.78556675,0.0,0.0,0.0,0.41575432,0.5433377,0.5460588,0.44477177,1.0,1.0,0.6885246,0.54887223,0.28132486,0.0,1.0
0.5529423,0.39812455,0.0,0.6997452,0.40091348,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.5090003,0.3358031,0.0,0.69356346,0.41527152,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.49923563,0.21759278,0.0,0.6221981,0.40133893,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.40368938,0.21322754,0.0,0.55083656,0.43148017,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.26427364,0.19782642,0.0,0.4483509,0.35949457,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.091872215,0.52761304,0.0,0.32417488,0.25725245,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.5731848,0.0,0.16887283,0.22827494,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.7452881,0.0,0.19999886,0.3256495,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.07711649,0.4256952,0.0,0.44561195,0.19773364,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.14335728,0.35676178,0.0,0.4643669,0.27952862,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.16915512,0.31425926,0.0,0.5265064,0.42973924,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.24523497,0.17545983,0.0,0.5482998,0.41804135,0.40908515,0.5006468,0.6208915,0.6745213,0.5228008,0.59578544,0.6688525,0.6025779,0.49499646,0.29610568,0.42897615
0.3342409,0.3598921,0.0,0.63223267,0.26898658,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.55178356,0.4139783,0.0,0.7410011,0.33572423,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.63345957,0.76737463,0.0,0.8188515,0.6129358,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.65819454,0.63836336,0.0,0.84693336,0.7752166,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6717186,0.8243163,0.0,0.8531151,0.8203795,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7184553,0.34104726,0.0,0.87805176,0.7775667,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.73997307,0.18945673,0.0,0.87815475,0.7266903,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.76987123,0.12446419,0.0,0.90927315,0.6745105,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.8047247,0.31978416,0.0,0.91251755,0.63277054,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.8313775,0.3044243,0.0,0.91576195,0.60321033,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.8251343,0.63797486,0.0,0.91586304,0.58523273,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.84800386,0.5913537,0.0,0.9098854,0.58685184,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.81549025,0.24633321,0.0,0.87267876,0.6063043,0.27897322,0.70073307,0.6508246,0.6863034,0.5538486,0.77586204,0.26229507,0.5381311,0.76109934,0.040144112,0.6070417
0.86165667,0.52024776,0.0,0.84794617,0.6211628,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.8846693,0.3566475,0.0,0.81074333,0.5917338,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.94116974,0.17175856,0.0,0.807806,0.5039276,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
1.0,0.17903197,0.0,0.78611183,0.45395267,0.2363156,0.19555843,1.0,1.0,0.22655238,0.4750958,0.13770491,0.2910849,1.0,0.69445884,0.8093889
0.79968405,0.35009077,0.0,0.61834717,0.14161551,0.42846358,0.57050455,0.48002997,0.7511046,0.5046895,0.3122605,0.32786882,0.108485505,0.61000705,0.6364729,0.54229057
0.014269829,0.32103717,0.0,0.040237427,0.0,0.48685038,0.35360068,0.64026,0.6745213,0.80223155,0.46551722,1.0,0.7099893,0.72501755,0.20758279,0.55847836
0.24849796,0.82160884,0.0,0.0,0.0,0.06379767,0.32686502,1.0,0.8851253,0.42060155,0.5900383,0.29508197,0.38775513,1.0,0.41345,0.61513555
0.42934275,0.23877072,0.0,0.009523392,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.67749166,0.37379035,0.0,0.0,0.0,0.41575432,0.5433377,0.5460588,0.44477177,1.0,1.0,0.6885246,0.54887223,0.28132486,0.0,1.0
0.5300336,0.08756008,0.0,0.69984627,0.42299736,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.40808105,0.1495431,0.0,0.5848942,0.39316392,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.46988583,0.5645341,0.0,0.60982704,0.39189184,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.35633802,1.0,0.0,0.51981354,0.3297112,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.2255249,1.0,0.0,0.4546337,0.26537097,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.009647369,0.88851327,0.0,0.305521,0.22117066,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.5651387,0.0,0.25280952,0.2572062,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.043313503,0.529181,0.0,0.41763496,0.29956734,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.16154194,0.15109915,0.0,0.46426582,0.41662514,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.16373253,0.12374895,0.0,0.5171795,0.45312977,0.40908515,0.5006468,0.6208915,0.6745213,0.5228008,0.59578544,0.6688525,0.6025779,0.49499646,0.29610568,0.42897615
0.15696287,0.16286853,0.0,0.53887177,0.34197426,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.42141438,0.3870404,0.0,0.6414566,0.2140249,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5230336,0.36515844,0.0,0.7068405,0.21242034,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.605288,0.54565257,0.0,0.78154945,0.5639653,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.64412403,0.37061653,0.0,0.83436203,0.7718165,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.65686846,0.2141326,0.0,0.86548233,0.8271855,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.71329784,0.032751627,0.0,0.8842373,0.7903335,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.73180914,0.13807651,0.0,0.86872673,0.73499525,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7705474,0.2873543,0.0,0.90917206,0.6937494,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.8015537,0.37263036,0.0,0.90309143,0.6540288,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.83419704,0.40138716,0.0,0.8908253,0.6193954,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.83789444,0.5492459,0.0,0.9034958,0.6006458,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.8377805,0.3295209,0.0,0.9068413,0.60288846,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.81056213,0.3915506,0.0,0.8541279,0.62510633,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.87497044,0.052985437,0.0,0.8231087,0.6715056,0.11425696,0.19383353,0.25714585,0.09793818,0.15734152,0.16283524,0.11147541,0.11385609,0.23594078,0.009435582,0.1375961
0.907248,0.39694652,0.0,0.78904724,0.7123233,0.11425696,0.19383353,0.25714585,0.09793818,0.15734152,0.16283524,0.11147541,0.11385609,0.23594078,0.009435582,0.1375961
0.93248796,0.335419,0.0,0.76735497,0.6989597,1.0,0.0,0.0,0.7599411,0.0,0.08620688,0.0,0.001074113,0.0,0.040144112,0.76891947
0.9927621,0.4350283,0.0,0.73015404,0.51949036,0.2363156,0.19555843,1.0,1.0,0.22655238,0.4750958,0.13770491,0.2910849,1.0,0.69445884,0.8093889
0.7177324,0.83912945,0.0,0.52812576,0.11215532,0.42846358,0.57050455,0.48002997,0.7511046,0.5046895,0.3122605,0.32786882,0.108485505,0.61000705,0.6364729,0.54229057
0.09010506,0.44792908,0.0,0.0,0.0,0.48685038,0.35360068,0.64026,0.6745213,0.80223155,0.46551722,1.0,0.7099893,0.72501755,0.20758279,0.55847836
0.32479143,0.4556589,0.0,0.040237427,0.0,0.06379767,0.32686502,1.0,0.8851253,0.42060155,0.5900383,0.29508197,0.38775513,1.0,0.41345,0.61513555
0.39075756,0.44317806,0.0,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.7698884,0.21964678,0.0,0.0,0.0,0.41575432,0.5433377,0.5460588,0.44477177,1.0,1.0,0.6885246,0.54887223,0.28132486,0.0,1.0
0.5371704,0.28941876,0.0,0.6532154,0.41770804,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.49360466,0.25902972,0.0,0.60668755,0.40951085,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.4842887,0.42688438,0.0,0.5911789,0.42124724,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.33439016,0.6299005,0.0,0.52285767,0.4197657,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.27165937,0.625636,0.0,0.48565292,0.36094296,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.12573767,0.5637877,0.0,0.3893547,0.25367653,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.26768544,0.0,0.32113075,0.25373828,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.024931908,0.19912776,0.0,0.40506363,0.37156427,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.08147335,0.04717145,0.0,0.4300022,0.43944073,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.027830124,0.16875824,0.0,0.47673416,0.40167475,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.08589077,0.2418535,0.0,0.4890995,0.2875173,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.35688782,0.50179625,0.0,0.62280464,0.23707783,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.53985786,0.8297102,0.0,0.7347164,0.2587253,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.60860586,0.60667855,0.0,0.8187523,0.60255826,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.61722136,0.33460027,0.0,0.83111763,0.761564,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.62726116,0.10456439,0.0,0.8187523,0.78798115,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6904435,0.1269823,0.0,0.862339,0.7859398,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7270546,0.16396216,0.0,0.8935642,0.7081983,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7603941,0.33577514,0.0,0.90299034,0.6920166,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7520323,0.5932184,0.0,0.8999481,0.67266595,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.8022089,0.51960653,0.0,0.88768387,0.64042723,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.84405565,0.46383822,0.0,0.89417267,0.61978674,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.86503935,0.21064669,0.0,0.8912296,0.6196326,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.8670845,0.1034878,0.0,0.8291912,0.63142896,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.8807225,0.18546909,0.0,0.7951336,0.6683774,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.9186368,0.10393625,0.0,0.76107216,0.7208899,1.0,0.0,0.0,0.7599411,0.0,0.08620688,0.0,0.001074113,0.0,0.040144112,0.76891947
0.9540372,0.439494,0.0,0.720726,0.73959124,1.0,0.0,0.0,0.7599411,0.0,0.08620688,0.0,0.001074113,0.0,0.040144112,0.76891947
0.91468,0.6619297,0.0,0.6524067,0.5491568,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
0.5812621,0.84350276,0.0,0.45656013,0.16732693,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.124120235,0.48220658,0.0,0.027772903,0.0,0.19491632,0.91397154,0.5607319,0.7511046,0.78670764,0.46551722,0.37377048,0.1836735,0.7002114,0.08166067,0.8336706
0.31378365,0.29399672,0.0,0.0060768127,0.0,0.09487857,1.0,0.5765788,0.78645074,0.6120634,0.4137931,0.23606558,0.24812031,0.8625792,0.39869618,0.78510725
0.41594362,0.14903733,0.0,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.82532835,0.13319749,0.0,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.5065594,0.1813921,0.0,0.612875,0.46141315,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.45995426,0.2893387,0.0,0.57871056,0.46863222,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.28688574,0.68260056,0.0,0.48555374,0.48379195,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.17708111,0.50991213,0.0,0.41418648,0.5078844,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.023801804,0.54769367,0.0,0.33339882,0.418746,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.063014984,0.12930793,0.0,0.3614769,0.3751849,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.115027905,0.17723194,0.0,0.40820694,0.32661605,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.048898697,0.14710894,0.0,0.42067528,0.3350699,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.25189862,0.0,0.4548397,0.35884058,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0653286,0.43958318,0.0,0.4859581,0.27786314,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.2793436,0.4934857,0.0,0.6040516,0.4291253,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.5521989,0.7584554,0.0,0.731575,0.5070312,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.6022048,0.78026766,0.0,0.80314255,0.70535266,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
