lon,lat,PSurf_Autumn,PSurf_Spring,PSurf_Summer,PSurf_Winter,Qair_Autumn,Qair_Spring,Qair_Summer,Qair_Winter,Rainf_Autumn,Rainf_Spring,Rainf_Summer,Rainf_Winter,Snowf_Autumn,Snowf_Spring,Snowf_Summer,Snowf_Winter,Tair_Autumn,Tair_Spring,Tair_Summer,Tair_Winter,Wind_Autumn,Wind_Spring,Wind_Summer,Wind_Winter,spatial_ref_Autumn,spatial_ref_Spring,spatial_ref_Summer,spatial_ref_Winter,sand % topsoil,sand % subsoil,silt % topsoil,silt% subsoil,clay % topsoil,clay % subsoil,pH water topsoil,pH water subsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,BS % topsoil,BS % subsoil,CEC topsoil,CEC subsoil,CEC clay topsoil,CEC Clay subsoil,CaCO3 % topsoil,CaCO3 % subsoil,BD topsoil,BD subsoil,C/N topsoil,C/N subsoil
7.25,32.25,99739.2421875,99658.859375,99424.4296875,100216.8046875,0.007348764222115278,0.005135188810527325,0.007492990233004093,0.004330488387495279,4.34387720815721e-06,3.0918349693820346e-06,4.0651357835486124e-07,1.466705953134806e-06,0.0,8.642394133673292e-08,0.0,4.9949612446198444e-08,296.52252197265625,294.51196,307.8282470703125,285.3611145019531,3.83540940284729,4.667296886444092,4.492337226867676,4.273140907287598,0.0,0.0,0.0,0.0,49.2,42.400001525878906,26.0,27.9,24.8,29.3,7.7,7.8,0.33000001311302185,0.23000000417232513,0.1,0.06,96.0,96.0,8.699999809265137,7.900000095367432,66.0,50.0,13.100000381469727,22.100000381469727,1.5,1.4,8.0,11.0
7.25,32.75,99921.84375,99862.2109375,99624.59375,100394.3515625,0.007636258378624916,0.005490409675985575,0.007969367317855358,0.004459663759917021,3.86345163860824e-06,3.0230689844756853e-06,5.993261993353372e-07,1.4986474070610711e-06,0.0,8.347431901256641e-08,0.0,6.960333109873318e-08,296.3884582519531,294.31195,307.4630432128906,285.49554443359375,3.875918388366699,4.6342692375183105,4.598761081695557,4.328303337097168,0.0,0.0,0.0,0.0,49.2,42.400001525878906,26.0,27.9,24.8,29.3,7.7,7.8,0.33000001311302185,0.23000000417232513,0.1,0.06,96.0,96.0,8.699999809265137,7.900000095367432,66.0,50.0,13.100000381469727,22.100000381469727,1.5,1.4,8.0,11.0
7.25,33.25,100475.1640625,100438.1796875,100181.078125,100955.84375,0.007946018129587173,0.005812779068946838,0.008409440517425537,0.004459027200937271,4.83462417832925e-06,3.049533006560523e-06,4.075682795701141e-07,1.4161281569613493e-06,0.0,4.0532469824938744e-08,0.0,1.4081601307225355e-07,296.1884765625,294.01303,307.0978088378906,285.42999267578125,3.906726598739624,4.535777568817139,4.7500152587890625,4.279965400695801,0.0,0.0,0.0,0.0,96.0,80.4170036315918,3.0,4.1,3.6224976,6.232502,8.0,7.7,0.15187498927116394,0.1599999964237213,0.01,0.01,98.0,94.0,1.899999976158142,1.7999999523162842,60.0,50.0,1.2000000476837158,2.799999952316284,1.6,1.4,13.0,16.0
7.25,33.75,100995.9921875,100976.0390625,100700.6640625,101484.7109375,0.008265016600489616,0.005922721698880196,0.008504806086421013,0.004580736625939608,4.079439804627327e-06,3.29677732224809e-06,1.1967699720116798e-06,1.7249748225367512e-06,0.0,6.3335483524440406e-09,0.0,6.463972823667063e-08,296.0555114746094,293.71304,306.6651916503906,285.5677795410156,3.6753933429718018,4.268462181091309,4.8038811683654785,3.875863552093506,0.0,0.0,0.0,0.0,96.0,80.4170036315918,3.0,4.1,3.6224976,6.232502,8.0,7.7,0.15187498927116394,0.1599999964237213,0.01,0.01,98.0,94.0,1.899999976158142,1.7999999523162842,60.0,50.0,1.2000000476837158,2.799999952316284,1.6,1.4,13.0,16.0
7.25,34.25,100389.4140625,100367.3203125,100123.0,100843.1640625,0.008396078832447529,0.005910349544137716,0.007969539612531662,0.004665454383939505,4.284988335712114e-06,3.7459308259712998e-06,1.7199188278027577e-06,2.0222489638399566e-06,0.0,6.441085886876863e-09,0.0,6.415213249510998e-08,295.6565856933594,293.04675,305.9326171875,285.4055480957031,3.2633302211761475,3.9044179916381836,4.255365371704102,3.2829437255859375,0.0,0.0,0.0,0.0,78.81,77.41999816894531,12.75,13.01,8.44,9.48,7.85,7.67,0.26499998569488525,0.2680000066757202,0.022,0.025,96.5,93.7,5.949999809265137,6.360000133514404,59.1,50.9,1.2000000476837158,2.2300000190734863,1.57,1.43,12.399999618530273,13.9
7.25,34.75,95334.6640625,95258.1640625,95229.3125,95581.0234375,0.00844794005388394,0.0062917680479586124,0.00811593234539032,0.004915347322821617,4.02764453610871e-06,3.1994243272492895e-06,2.146962287952192e-06,1.7050682572516962e-06,0.0,0.0,0.0,4.263183583930186e-08,293.5895690917969,290.78043,303.8326110839844,283.6122131347656,2.80148983001709,3.5459535121917725,3.1555657386779785,3.177431344985962,0.0,0.0,0.0,0.0,61.55,55.81999969482422,21.170000076293945,23.75,17.4,20.25,7.69,7.79,0.4359999895095825,0.29499998688697815,0.048,0.025,91.8,95.1,9.75,9.800000190734863,66.2,49.8,9.199999809265137,19.6299991607666,1.47,1.44,11.600000381469727,12.1
7.25,35.25,88384.1171875,88264.984375,88519.671875,88397.6328125,0.00831117108464241,0.006037737242877483,0.007920105941593647,0.004458448849618435,3.061072675336618e-06,2.839366516127484e-06,1.2972260492460919e-06,1.1955489753745496e-06,0.0,0.0,0.0,3.7488238291416565e-08,289.5342254638672,287.46503,299.23480224609375,278.7956352233887,2.797879546880722,3.483626127243042,2.6736076176166534,3.224489450454712,0.0,0.0,0.0,0.0,32.02,29.540000915527344,45.38999938964844,43.32,22.73,27.0,7.94,7.97,0.7599999904632568,0.3580000102519989,0.067,0.027,89.3,94.9,14.319999694824219,16.399999618530273,31.9,28.7,2.4100000858306885,3.5799999237060547,1.34,1.43,13.800000190734863,10.8
7.25,35.75,91250.6484375,91198.390625,91303.4296875,91390.796875,0.00838211178779602,0.006439282093197107,0.008593040518462658,0.0047719464637339115,2.068435151159065e-06,1.8788540501191164e-06,8.545734431208984e-07,1.2451268958102446e-06,0.0,0.0,0.0,4.693952249112954e-08,289.5342254638672,287.46503,299.0021667480469,279.663330078125,2.797879546880722,3.483626127243042,2.6736076176166534,3.1692049503326416,0.0,0.0,0.0,0.0,24.07,20.540000915527344,49.38000011444092,50.73,23.27,28.59,8.18,8.15,0.625,0.3310000002384186,0.046,0.033,98.6,96.4,17.200000762939453,17.0,33.4,35.3,11.649999618530273,16.65999984741211,1.43,1.43,13.199999809265137,10.8
7.25,36.25,92758.75,92748.25,92802.8671875,92948.515625,0.00844794005388394,0.006521112605696544,0.009192006837110966,0.005202352534979582,2.541791218391154e-06,1.7279816120208125e-06,5.136419645168644e-07,1.1778654425143031e-06,1.4261914316193725e-08,0.0,0.0,5.293784610671537e-08,289.55548095703125,287.46503,298.93700408935547,280.53887939453125,2.797879546880722,3.483626127243042,2.6736076176166534,2.9367733001708984,0.0,0.0,0.0,0.0,50.22,52.709999084472656,16.149999618530273,16.82,33.72,30.47,6.82,7.2,0.9248749911785126,0.453000009059906,0.16250001,0.086,78.5,84.3,14.9399995803833,14.1899995803833,42.6,42.3,4.900000095367432,12.140000343322754,1.26,1.36,10.100000381469727,6.4
7.25,36.75,98882.796875,98993.5546875,98811.5546875,99274.90625,0.00844794005388394,0.006521112605696544,0.009192006837110966,0.005473366443766281,3.595142061385559e-06,2.217578867202974e-06,4.763880667724152e-07,1.2768929309459054e-06,2.7886681852606898e-08,0.0,0.0,3.4805054838216165e-08,291.55657958984375,287.46503,298.93700408935547,283.2833251953125,2.797879546880722,3.483626127243042,2.6736076176166534,3.329119920730591,0.0,0.0,0.0,0.0,50.22,52.709999084472656,16.149999618530273,16.82,33.72,30.47,6.82,7.2,0.9248749911785126,0.453000009059906,0.16250001,0.086,78.5,84.3,14.9399995803833,14.1899995803833,42.6,42.3,4.900000095367432,12.140000343322754,1.26,1.36,10.100000381469727,6.4
7.75,21.25,94336.109375,94216.140625,94132.8671875,94802.53125,0.004530732985585928,0.0031894217245280743,0.006147538777440786,0.0026475873310118914,3.7286579299689038e-06,2.132583631464513e-06,5.897375103813829e-07,1.5454968433914473e-06,0.0,0.0,0.0,3.328744924147031e-08,300.4598693847656,301.08478,305.50872802734375,291.0722351074219,3.9485034942626953,4.679371356964111,4.002634048461914,4.786489486694336,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
7.75,21.75,93645.7734375,93523.96875,93448.828125,94097.1328125,0.004417052958160639,0.003100709756836295,0.005671144928783178,0.0026239873841404915,3.0099893137958134e-06,2.7123530799144646e-06,8.436181815341115e-07,2.1892178665439133e-06,0.0,0.0,0.0,3.235598811102136e-08,299.892822265625,300.38477,305.14239501953125,290.3377685546875,4.009959697723389,4.735191345214844,4.023427486419678,4.555341720581055,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
7.75,22.25,91049.734375,90929.1015625,90908.640625,91401.03125,0.004186584148555994,0.0029183614533394575,0.005214489530771971,0.0023922938853502274,2.3329937448579585e-06,3.4774045616359217e-06,1.7685347302176524e-06,2.1605239908240037e-06,1.869276466948122e-08,0.0,0.0,3.249022384466116e-08,298.49285888671875,298.85217,304.14349365234375,288.8722229003906,4.00150728225708,4.749606132507324,4.067092418670654,4.2172112464904785,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
7.75,22.75,89393.5078125,89272.1015625,89297.0,89670.5,0.004040892701596022,0.0028396015986800194,0.0049798935651779175,0.0021475518587976694,2.830115818142076e-06,3.6022663607582217e-06,1.3623870245282887e-06,1.8104293530996074e-06,0.0,0.0,0.0,2.9081373753570006e-08,297.2587890625,297.51846,303.37823486328125,287.5066833496094,3.9918606281280518,4.907012462615967,4.136487007141113,3.9032721519470215,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
7.75,23.25,87086.859375,86958.8046875,87047.265625,87268.859375,0.0039927470497787,0.0028072192799299955,0.004765614867210388,0.002009011572226882,2.4633040993649047e-06,2.7049961772718234e-06,1.4512459074467188e-06,1.8152368284063414e-06,0.0,0.0,0.0,3.114018554128961e-08,295.95880126953125,296.0185,302.511962890625,286.0755615234375,3.737656831741333,4.713996887207031,3.8797380924224854,3.462834596633911,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
7.75,23.75,87683.5078125,87541.3984375,87622.8125,87873.8671875,0.0042695398442447186,0.0029506532009691,0.004723637830466032,0.0020685186609625816,2.866149316105293e-06,2.7502521788846934e-06,4.672402269534359e-07,2.138746140190051e-06,0.0,0.0,0.0,1.1808592326190137e-08,296.05767822265625,296.0185,302.81304931640625,286.0066833496094,3.432792901992798,4.469364166259766,3.7542672157287598,3.284916877746582,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
7.75,24.25,88469.6796875,88313.375,88386.21875,88690.0234375,0.004537452477961779,0.003090238431468606,0.004795437213033438,0.0022581310477107763,3.499597141853883e-06,2.916935727625969e-06,5.799531663797097e-07,2.1613088847516337e-06,0.0,0.0,0.0,7.072690522136327e-08,296.2236328125,296.1174,303.3141174316406,286.07220458984375,3.232105016708374,4.224667072296143,3.614372491836548,3.0972578525543213,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
7.75,24.75,87466.296875,87311.6796875,87415.6171875,87639.328125,0.004657851532101631,0.003231341252103448,0.004873259924352169,0.0023193180095404387,3.7317156511562644e-06,3.1305316952057183e-06,5.091065986562171e-07,2.0820816644118167e-06,0.0,0.0,0.0,5.795488533522075e-08,295.7884521484375,295.65,303.44781494140625,285.5755615234375,3.385758638381958,4.272541046142578,3.6387226581573486,3.19132399559021,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
7.75,25.25,86463.4814453125,86449.4033203125,86697.9169921875,86572.6962890625,0.005009154323488474,0.0034989588893949986,0.005007659085094929,0.0024574482813477516,3.6869607811240712e-06,3.2827206268848386e-06,7.555624392807658e-07,1.730312874315132e-06,2.7886681852606898e-08,0.0,0.0,6.072987446259503e-08,295.8554992675781,295.4489,303.81414794921875,285.413330078125,3.4396724700927734,4.37998628616333,3.7071902751922607,3.3385379314422607,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
7.75,25.75,87737.8046875,87554.2734375,87656.765625,87869.9921875,0.004993784241378307,0.003410085802897811,0.004786429926753044,0.0024846892338246107,5.14470241341769e-06,3.670322257676162e-06,1.1969797242272762e-06,1.755977564243949e-06,2.7886681852606898e-08,0.0,0.0,5.8824976889582103e-08,295.6884460449219,295.18152,304.1478271484375,285.0788879394531,3.0255239009857178,3.809760093688965,3.473947525024414,2.9036142826080322,0.0,0.0,0.0,0.0,29.45,28.0,8.100000381469727,8.5,12.45,13.5,3.55,3.6,0.48500001430511475,0.20000000298023224,0.065,0.01,34.5,45.0,5.199999809265137,4.0,27.5,14.0,0.05000000074505806,0.25,0.6,0.75,5.5,4.0
7.75,26.25,90989.46875,90793.75,90797.9453125,91223.3203125,0.005103160161525011,0.0033929517958313227,0.0045232647098600864,0.002610382391139865,3.876656592183281e-06,3.7441843687702203e-06,1.323753622273216e-06,1.8007926883001346e-06,0.0,0.0,0.0,1.642306202143118e-08,296.7225341796875,296.01413,305.41412353515625,285.9477844238281,3.2115275859832764,3.8266758918762207,3.9096338748931885,3.027669668197632,0.0,0.0,0.0,0.0,47.68,45.209999084472656,27.90999984741211,29.46,24.47,25.1,7.26,7.38,0.6399999856948853,0.5479999780654907,0.121,0.081,89.5,92.1,11.9399995803833,9.729999542236328,59.3,46.2,7.880000114440918,11.819999694824219,1.3,1.24,9.0,9.7
7.75,26.75,95117.0625,94930.65625,94802.734375,95519.984375,0.005303822923451662,0.0035280075389891863,0.004588749725371599,0.003019921015948057,3.46207548318489e-06,3.561174025890068e-06,1.9469384824333247e-06,1.3253020370029844e-06,0.0,0.0,0.0,3.4972934770394204e-08,297.7554931640625,297.01303,306.7815246582031,286.8166809082031,3.3457229137420654,3.9263687133789062,4.134029388427734,3.0887250900268555,0.0,0.0,0.0,0.0,47.68,45.209999084472656,27.90999984741211,29.46,24.47,25.1,7.26,7.38,0.6399999856948853,0.5479999780654907,0.121,0.081,89.5,92.1,11.9399995803833,9.729999542236328,59.3,46.2,7.880000114440918,11.819999694824219,1.3,1.24,9.0,9.7
7.75,27.25,95868.84375,95687.5625,95536.6953125,96298.1953125,0.005692420061677694,0.0038479615468531847,0.004861409310251474,0.0034347770269960165,2.60008528130129e-06,3.420927669139928e-06,1.9982389858341776e-06,1.6392242514484678e-06,0.0,1.3836670476052859e-08,0.0,2.4792321084987634e-08,298.3214416503906,297.47934,307.5489196777344,287.2166442871094,3.850630044937134,4.486262798309326,4.705262660980225,3.6846933364868164,0.0,0.0,0.0,0.0,47.68,45.209999084472656,27.90999984741211,29.46,24.47,25.1,7.26,7.38,0.6399999856948853,0.5479999780654907,0.121,0.081,89.5,92.1,11.9399995803833,9.729999542236328,59.3,46.2,7.880000114440918,11.819999694824219,1.3,1.24,9.0,9.7
7.75,27.75,95831.65625,95653.796875,95515.0546875,96247.6484375,0.00581416767090559,0.003974748309701681,0.005082609131932259,0.003557510208338499,2.1540986381296534e-06,2.9232915039756335e-06,1.6708851262592361e-06,1.5638735249012825e-06,0.0,1.2067464361109614e-08,0.0,8.338817991671021e-08,297.9214172363281,297.01086,307.6152038574219,286.7855529785156,4.065868377685547,4.720255374908447,4.789161682128906,3.981656074523926,0.0,0.0,0.0,0.0,47.68,45.209999084472656,27.90999984741211,29.46,24.47,25.1,7.26,7.38,0.6399999856948853,0.5479999780654907,0.121,0.081,89.5,92.1,11.9399995803833,9.729999542236328,59.3,46.2,7.880000114440918,11.819999694824219,1.3,1.24,9.0,9.7
7.75,28.25,95897.140625,95718.5859375,95590.4375,96298.3984375,0.005849136039614677,0.003936080262064934,0.005224974360316992,0.0035111133474856615,1.8054610109174973e-06,3.2247994568024296e-06,1.6231473409789032e-06,1.4976823194956523e-06,0.0,0.0,0.0,5.5875961635365456e-08,297.4225158691406,296.37717,307.48260498046875,286.0855407714844,4.098796844482422,4.787546634674072,4.781402587890625,4.103084564208984,0.0,0.0,0.0,0.0,47.68,45.209999084472656,27.90999984741211,29.46,24.47,25.1,7.26,7.38,0.6399999856948853,0.5479999780654907,0.121,0.081,89.5,92.1,11.9399995803833,9.729999542236328,59.3,46.2,7.880000114440918,11.819999694824219,1.3,1.24,9.0,9.7
7.75,28.75,96633.7109375,96458.5,96308.484375,97049.921875,0.005928757134824991,0.0039497255347669125,0.005307324230670929,0.0034946592058986425,2.8580893740581814e-06,3.096612090303097e-06,1.2678501661866903e-06,1.2539031786218402e-06,0.0,0.0,0.0,1.3965720313535712e-07,297.6225280761719,296.47717,307.9151916503906,286.1199951171875,4.109152793884277,4.893492221832275,4.89581823348999,4.190473556518555,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
7.75,29.25,97740.390625,97573.359375,97387.6484375,98193.1796875,0.006296770181506872,0.004192194901406765,0.00565437413752079,0.003718478139489889,2.9782374895148678e-06,2.8670231131400215e-06,1.0503567864361685e-06,1.407523313901038e-06,1.1523374254807095e-08,0.0,0.0,1.7530551588151866e-07,297.756591796875,296.41086,308.2174072265625,286.0855407714844,3.951003074645996,4.724576473236084,4.657578945159912,4.043004989624023,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
7.75,29.75,98030.828125,97876.703125,97686.09375,98485.546875,0.006594232749193907,0.004593573976308107,0.00607127882540226,0.003895259229466319,2.9472926144080702e-06,4.081107817910379e-06,8.986893362816772e-07,1.5675699387429631e-06,1.5630456928761305e-08,0.0,0.0,1.1353944273650995e-07,297.5895690917969,296.14456,308.2847900390625,285.91998291015625,3.9352664947509766,4.655341148376465,4.585999965667725,4.065865516662598,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
7.75,30.25,97907.359375,97765.671875,97587.625,98347.1953125,0.006793046370148659,0.004859887063503265,0.006407812237739563,0.004044391680508852,2.2129472654341953e-06,4.874225567164103e-06,1.7548270534462063e-06,1.6788036418802221e-06,0.0,0.0,0.0,2.53939731464925e-07,297.52362060546875,296.01083,308.4532470703125,285.92333984375,3.925619125366211,4.7143874168396,4.604396820068359,4.103665351867676,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
7.75,30.75,98286.484375,98155.3828125,97973.1796875,98731.828125,0.006888677831739187,0.004684228915721178,0.006649438291788101,0.00411812262609601,2.08225014830532e-06,4.366293978819158e-06,2.017953420363483e-06,1.568131096973957e-06,0.0,6.880847891466146e-09,0.0,2.869398088023445e-07,297.2236328125,295.57828,308.2891540527344,285.65777587890625,3.8871829509735107,4.827901840209961,4.577207565307617,4.132701396942139,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
7.75,31.25,99392.3671875,99277.9140625,99055.65625,99874.53125,0.007166563533246517,0.004791978280991316,0.007024717982858419,0.004309008363634348,1.7586511376066483e-06,3.447277777013369e-06,1.429320604984241e-06,1.4313111478259088e-06,0.0,7.217010988824768e-09,0.0,2.9251111755002057e-07,297.2236328125,295.47934,308.29022216796875,285.8611145019531,3.8845267295837402,4.842258930206299,4.537711143493652,4.181751251220703,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
7.75,31.75,99610.421875,99512.1875,99286.6171875,100088.5,0.007428960409015417,0.005034595262259245,0.00742111261934042,0.004433366470038891,2.270985305585782e-06,3.035698682651855e-06,1.0154021765629295e-06,1.1728802746802103e-06,0.0,9.391429856009381e-09,0.0,1.3376843810419814e-07,297.05657958984375,295.17828,308.093505859375,285.82666015625,3.889763116836548,4.803450584411621,4.546796798706055,4.238162994384766,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
7.75,32.25,99491.8671875,99409.9140625,99196.4375,99950.8671875,0.007579443510621786,0.005234592594206333,0.007724277209490538,0.004447480663657188,2.8919098440383095e-06,3.106262056462583e-06,1.4959103964429232e-06,1.5818153542568325e-06,0.0,4.595905167548153e-08,0.0,7.172407379130163e-08,296.6236267089844,294.54565,307.52825927734375,285.5299987792969,3.8775241374969482,4.749736309051514,4.575556755065918,4.297737121582031,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
7.75,32.75,100018.671875,99960.59375,99730.1796875,100485.1640625,0.007842605002224445,0.005571363959461451,0.008187484927475452,0.004500506911426783,3.266964768045e-06,3.6660114801634336e-06,1.056348310157773e-06,1.5681558807045803e-06,1.2058615439514142e-08,8.642394133673292e-08,0.0,9.864596961506322e-08,296.48956298828125,294.31305,307.1630554199219,285.5989074707031,3.888530969619751,4.693856239318848,4.6262054443359375,4.325230121612549,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
7.75,34.25,99597.140625,99567.7109375,99368.8828125,100008.46875,0.00844794005388394,0.005951727740466595,0.008207063190639019,0.0047501567751169205,3.288072321083746e-06,4.018786967208143e-06,1.3847420632373542e-06,1.990686996578006e-06,2.7886681852606898e-08,8.642394133673292e-08,0.0,1.0226739988183908e-07,295.49066162109375,292.84674,305.4326171875,285.239990234375,3.0381879806518555,3.821192741394043,3.982227087020874,3.251803398132324,0.0,0.0,0.0,0.0,53.7,50.5,23.5,24.5,22.8,25.0,7.35,7.35,0.9248749911785126,0.6370000168681145,0.16250001,0.065,79.0,90.0,16.549999237060547,16.5,53.0,54.0,11.649999618530273,20.25,1.3,1.5,10.0,8.0
7.75,34.75,92960.3984375,92868.2734375,92941.84375,93107.4453125,0.00844794005388394,0.006161761935800314,0.008016263134777546,0.004769077990204096,3.289896994829178e-06,4.759704097523354e-06,1.4093657227931544e-06,1.9161420823365916e-06,2.7886681852606898e-08,4.97411782873769e-08,0.0,5.480655218548236e-08,291.95660400390625,289.0815,302.2663269042969,281.9499816894531,2.9197940826416016,3.6855897903442383,3.1759021282196045,3.5603694915771484,0.0,0.0,0.0,0.0,55.22,58.279998779296875,19.399999618530273,18.32,25.44,23.34,7.42,7.88,0.7720000147819519,0.3580000102519989,0.16250001,0.076,87.6,96.0,14.760000228881836,12.5,49.4,43.2,6.079999923706055,14.739999771118164,1.38,1.5,10.399999618530273,5.8
7.75,35.25,88913.4921875,88801.375,89027.015625,88934.0625,0.00844794005388394,0.006228386424481869,0.00793834775686264,0.0046925973147153854,3.1533152196061565e-06,4.764010554936249e-06,1.6827048057166394e-06,2.3299635358853266e-06,2.7886681852606898e-08,2.3966292062027605e-08,0.0,6.972707922159316e-08,289.5342254638672,287.46503,299.3999938964844,279.3977966308594,2.8456485271453857,3.483626127243042,2.6736076176166534,3.760183334350586,0.0,0.0,0.0,0.0,55.0,52.0,21.0,21.0,24.0,27.0,7.7,8.2,0.5,0.25,0.06,0.04,99.0,100.0,14.0,12.0,50.0,40.0,6.079999923706055,1.0,1.5,1.5,9.0,7.0
7.75,35.75,91831.0703125,91784.9375,91865.625,91974.0703125,0.00844794005388394,0.006521112605696544,0.008338759653270245,0.004926719702780247,3.234475570934592e-06,4.501081093621906e-06,1.929138306877576e-06,2.2771389467379777e-06,2.089355888301725e-08,6.606299507438962e-09,0.0,2.2743151362192293e-08,289.55657958984375,287.46503,299.134765625,280.20111083984375,2.797879546880722,3.483626127243042,2.6736076176166534,3.3239150047302246,0.0,0.0,0.0,0.0,24.07,20.540000915527344,49.38000011444092,50.73,23.27,28.59,8.18,8.15,0.625,0.3310000002384186,0.046,0.033,98.6,96.4,17.200000762939453,17.0,33.4,35.3,11.649999618530273,16.65999984741211,1.43,1.43,13.199999809265137,10.8
