PSurf_Autumn,Rainf_Autumn,Snowf_Autumn,Tair_Autumn,Wind_Autumn,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil
0.606668,0.21014354,2.7886681e-08,0.6875305,0.992996,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.52503586,0.14638469,2.7886681e-08,0.5985031,0.91501474,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5923805,0.18448177,2.7886681e-08,0.5833435,0.76796436,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.66961193,0.095885545,2.7886681e-08,0.6188545,0.6571555,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6939788,0.08991441,2.7886681e-08,0.57061386,0.5838356,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.67720604,0.1815264,2.7886681e-08,0.49440193,0.5110675,0.43651694,0.4523501,0.6205981,0.6141385,0.5111578,0.545977,0.28852457,0.33404946,0.5789993,0.019900499,0.55847836
0.6600876,0.21594313,9.240867e-09,0.456213,0.514941,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.6555309,0.28071877,0.0,0.38762093,0.5253625,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.54834366,0.31702217,0.0,0.3597355,0.5408411,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.51911926,0.5653815,0.0,0.33427238,0.59099436,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.45520973,0.38122323,0.0,0.29867744,0.65757537,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.4110279,0.20929632,0.0,0.20714188,0.6591964,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.42544317,0.30335966,0.0,0.14365768,0.46286213,0.27469486,0.7408366,0.60856616,0.7275405,0.6431112,0.36015326,0.5180328,0.39849624,0.87498236,0.4330074,0.5180088
0.27843904,0.34405074,0.0,0.052288055,0.3802346,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.1641407,0.44681856,0.0,0.0,0.22401285,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.36344385,0.7339945,1.8250152e-08,0.04717827,0.17531478,0.6938467,0.22229409,0.33241874,0.77908695,0.4814036,0.4137931,0.17049178,0.2373792,0.6111345,0.054554816,0.946985
0.37525702,0.8155894,1.7816118e-08,0.034532547,0.12536013,0.19239964,0.9072876,0.5751115,0.7452136,0.72461194,0.5229885,0.32786882,0.25886148,0.72501755,0.07788643,0.80129504
0.40719748,1.0,2.029001e-08,0.04977417,0.0,0.53844213,0.26800346,0.6367384,0.66863036,0.87726384,0.39846742,1.0,0.7099893,0.7002114,0.23297308,0.5503845
0.8520775,0.5815848,1.9211003e-08,0.26844406,0.15959442,0.15395744,0.716257,0.93196094,0.718704,0.90572447,0.4051724,0.7836066,0.42534915,1.0,0.34139648,0.53419673
0.6325526,0.31020853,1.8151594e-08,0.98718643,0.450755,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.58064365,0.25087085,1.2795819e-08,0.9464855,0.5040258,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.41947508,0.22473904,8.554728e-09,0.8499222,0.51988065,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.43013382,0.33268234,0.0,0.8321667,0.40574706,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5005188,0.322513,0.0,0.8702698,0.32087004,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5229783,0.5866972,0.0,0.89564705,0.30238295,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5384846,0.8414451,0.0,0.90075684,0.35746706,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5420933,1.0,1.8689098e-08,0.8881092,0.3974352,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5131426,0.88599515,0.0,0.81700706,0.40482748,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5159397,0.48579076,0.0,0.8118973,0.4216478,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.43633032,0.3700017,0.0,0.7687664,0.4307722,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.42642832,0.46763006,0.0,0.7484169,0.43177426,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.4711938,0.5165032,0.0,0.7535229,0.34950995,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.50384665,0.5811943,0.0,0.7331734,0.22352946,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5838728,0.5876975,0.0,0.80436134,0.496943,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6388173,0.5496625,1.5337706e-08,0.78660583,0.98797965,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.6584673,0.56469285,0.0,0.7561207,1.0,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5654588,0.5057622,0.0,0.65955925,1.0,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5427289,0.6901424,0.0,0.603611,0.90355635,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.59175014,0.922505,0.0,0.5909653,0.7535007,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6470008,0.7363875,0.0,0.61382866,0.5958421,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.73059607,0.8686544,0.0,0.5833435,0.53541434,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7317133,0.888847,0.0,0.5401306,0.5178442,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7364831,0.84087527,0.0,0.5197792,0.50957,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.69965506,0.6876961,0.0,0.4129963,0.5192652,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.65800714,0.57057333,0.0,0.39264488,0.548417,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.6139612,0.24157122,0.0,0.38511086,0.5999477,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.554121,0.3555664,0.0,0.33167648,0.6678524,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.4748745,0.2716305,0.0,0.24273491,0.6952865,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.4619608,0.3859193,0.0,0.19449615,0.51890266,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.34172058,0.43765512,2.2654712e-08,0.118284225,0.3198247,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.16143179,0.48417464,2.1238503e-08,0.0,0.30458713,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.34403706,0.4631931,8.210563e-09,0.034532547,0.21717763,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
0.47797298,0.4968544,0.0,0.08017731,0.30024195,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.4022646,0.63991106,2.7886681e-08,0.021800995,0.0,0.32402158,0.3393704,1.0,0.51251847,1.0,0.8103448,0.6295082,0.79591846,1.0,0.025733402,0.78510725
0.81877184,0.48727468,2.7886681e-08,0.20487976,0.03039074,0.29633826,0.3668607,1.0,0.59646535,0.59718627,0.48275864,0.4557377,0.38775513,1.0,0.027963633,0.55847836
0.62450457,0.65022707,2.4119531e-08,0.98978233,0.47845674,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.59755754,0.5807954,0.0,0.9515915,0.5120038,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.53318787,0.7543547,0.0,0.92362213,0.46758163,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.50208616,1.0,0.0,0.87537956,0.43012214,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.49571657,1.0,0.0,0.85243607,0.3981508,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5053873,0.61262584,0.0,0.84238434,0.39255726,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.49474478,0.30166647,0.0,0.8271427,0.45194912,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.44112396,0.36362323,0.0,0.78652,0.45158434,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.4227686,0.26603714,0.0,0.73568535,0.4234748,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.39396715,0.4955592,0.0,0.71793175,0.457304,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.38476038,0.65261126,2.6408149e-08,0.69758034,0.49881506,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.34448957,0.39539424,2.7886681e-08,0.6849327,0.6125951,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.23753357,0.39931086,2.7886681e-08,0.639122,0.4084941,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.37912703,0.26719782,2.7886681e-08,0.63409805,0.22016585,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5822749,0.28271964,2.7886681e-08,0.7764721,0.5305886,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.6144819,0.4748856,2.7886681e-08,0.7510109,1.0,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.64483166,0.21015307,2.7886681e-08,0.7281494,1.0,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5929036,0.3553914,7.4125492e-09,0.6773968,1.0,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5746031,0.34461215,1.1389808e-08,0.6265602,0.8787756,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6142349,0.55944717,0.0,0.59607506,0.7516787,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.64800596,0.5663129,0.0,0.61634064,0.59733033,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.73796654,0.42234948,0.0,0.59607506,0.5312011,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7574301,0.24853364,0.0,0.5858555,0.47678936,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7672024,0.4056392,0.0,0.5578861,0.4713018,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.76646996,0.4490271,0.0,0.50704956,0.5035727,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7408891,0.32595566,0.0,0.49432182,0.523101,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.71859646,0.26175573,0.0,0.44859123,0.5570743,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6610832,0.4619368,0.0,0.3901329,0.6091893,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.57358265,0.22023329,0.0,0.3088131,0.6865518,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.53536844,0.09105483,0.0,0.25295067,0.5563742,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.54644823,0.2596651,0.0,0.21484375,0.27812028,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.30716133,0.36210456,0.0,0.09290314,0.23156261,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.48015976,0.4950178,0.0,0.10823059,0.25167286,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
0.53190184,0.4242439,0.0,0.108234406,0.113364935,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.37598705,0.5645894,0.0,0.009155273,0.0,0.49918205,0.3624407,0.59976226,0.69072175,1.0,0.68582374,1.0,1.0,0.9082452,0.47074974,0.50182104
0.65132713,0.61476874,0.0,0.11091232,0.0,0.49540704,0.37171194,0.5944799,0.60382915,0.6961514,0.36590034,0.8,0.4092374,0.5727978,0.068279296,0.5908539
0.6117835,0.35462418,8.603834e-09,0.966835,0.53780735,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5968652,0.6434474,0.0,0.9338398,0.51640606,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.54963493,0.5805887,0.0,0.9110584,0.46798682,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5061655,0.37664947,9.842456e-09,0.86532974,0.45939612,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.44493532,0.42951927,0.0,0.82471275,0.51487064,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.386086,0.5124079,7.0104185e-09,0.76114464,0.6280925,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.29108524,0.29971656,0.0,0.707798,0.60173917,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.3034811,0.19482812,0.0,0.6696911,0.48131907,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.2841134,0.21036503,0.0,0.6443157,0.5035552,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.2509365,0.39365014,0.0,0.61374664,0.46363473,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.28223038,0.28578278,0.0,0.7026882,0.46665442,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.3039112,0.122461945,0.0,0.63920784,0.35133994,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.16081142,0.10542658,0.0,0.62145233,0.079175115,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.39862347,0.32752773,0.0,0.69255257,0.25605965,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5319195,0.3872477,0.0,0.70277214,0.8962958,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5958123,0.50250566,0.0,0.6951504,1.0,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.58675957,0.4963344,0.0,0.6646652,0.98319745,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.58426857,0.49805698,0.0,0.63920784,0.8419676,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6174817,0.580804,0.0,0.61382866,0.6430888,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7182412,0.4228879,0.0,0.6265621,0.5505034,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7463074,0.3708034,0.0,0.603611,0.52977943,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7995386,0.46880338,0.0,0.5909672,0.48594368,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.8196926,0.35706225,0.0,0.5629921,0.4526173,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.8124466,0.20993361,0.0,0.5452385,0.4761132,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.8082175,0.16458747,0.0,0.5248871,0.5182004,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7680278,0.06535855,0.0,0.48929214,0.560339,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7390375,0.18113247,0.0,0.44356728,0.5741867,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.697309,0.12510857,0.0,0.36484146,0.62514544,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6843853,0.23074552,0.0,0.34189415,0.55112135,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.70368814,0.46843693,0.0,0.29876137,0.30103886,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.55319595,0.32384452,0.0,0.21233177,0.24831212,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.60928106,0.30034217,0.0,0.22003937,0.38602674,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.4320655,0.3063968,0.0,0.128582,0.0,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.3518877,0.2273356,0.0,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.6597266,0.34799644,0.0,0.15161514,0.0,0.49540704,0.37171194,0.5944799,0.60382915,0.6961514,0.36590034,0.8,0.4092374,0.5727978,0.068279296,0.5908539
0.6120448,0.3896623,0.0,1.0,0.54314566,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5879383,0.5638969,0.0,0.9568691,0.5593207,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.52654076,0.4306756,0.0,0.9086304,0.5424874,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.49626255,0.4633818,0.0,0.85017014,0.525725,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.41452026,0.5970285,0.0,0.82211685,0.5779736,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.27826977,0.41961154,0.0,0.6875286,0.6989517,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.078725815,0.18270382,0.0,0.6162586,0.6170511,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.017940521,0.050981164,0.0,0.4639187,0.5302602,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.15513659,0.07260856,1.507099e-08,0.53251076,0.55064654,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.11333227,0.3145621,2.7886681e-08,0.5223751,0.22249651,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.16650534,0.37941232,1.0009559e-08,0.5401306,0.0,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.3327694,0.42908522,0.0,0.6620674,0.07264483,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.4295478,0.23624912,2.7886681e-08,0.65695953,0.04819548,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.4385352,0.2081838,2.7886681e-08,0.6468277,0.02688253,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.48358297,0.1712021,1.2594102e-08,0.6417999,0.47674775,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5862994,0.21628657,0.0,0.667181,0.9127073,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5991926,0.1505529,0.0,0.64180374,0.90150094,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6248207,0.36820516,0.0,0.6494217,0.77775455,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.59146786,0.37274805,0.0,0.634182,0.6178765,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.72715235,0.34856966,0.0,0.63669395,0.55450225,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7450175,0.38314024,0.0,0.6087227,0.53869176,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
