PSurf_Winter,Rainf_Winter,Snowf_Winter,Tair_Winter,Wind_Winter,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil
0.6477909,0.4409983,6.379018e-08,0.5070934,0.8403923,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6797352,0.46271023,4.838831e-08,0.47190285,0.7587692,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7171426,0.50840676,5.9105652e-08,0.44805145,0.6434013,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6981878,0.44453576,1.7856179e-08,0.40854454,0.6253584,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6161971,0.5745708,1.06226295e-07,0.37788773,0.65715736,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5584564,0.6395873,2.1131163e-07,0.35835075,0.63545245,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.577559,0.5909064,3.3099974e-07,0.34540176,0.60598046,0.18191768,0.33518755,0.37693685,0.33019143,0.28166234,0.12739465,0.2590164,0.0,0.17939392,0.22655688,0.27762035
0.5476217,0.4376516,1.9406856e-07,0.3347187,0.6380643,0.18191768,0.33518755,0.37693685,0.33019143,0.28166234,0.12739465,0.2590164,0.0,0.17939392,0.22655688,0.27762035
0.46812153,0.4470069,2.1193759e-07,0.25387383,0.7341408,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.4093871,0.45093742,1.3287513e-07,0.23250961,0.7435551,0.27469486,0.7408366,0.60856616,0.7275405,0.6431112,0.36015326,0.5180328,0.39849624,0.87498236,0.4330074,0.5180088
0.2008872,0.74582374,1.2767589e-07,0.114421844,0.7988333,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.02053976,0.5556241,1.3333461e-07,0.044477463,0.5360002,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.20209312,0.5672957,7.9630304e-08,0.09283829,0.47309047,0.42821187,0.56662357,0.48560575,0.7511046,0.27829885,0.4003831,0.15737706,0.2373792,0.39351657,0.25458914,0.5908539
0.21601439,0.7577609,1.098293e-07,0.08647537,0.35804302,0.19239964,0.9072876,0.5751115,0.7452136,0.72461194,0.5229885,0.32786882,0.25886148,0.72501755,0.07788643,0.80129504
0.28141165,0.29231068,1.06408116e-07,0.11961746,0.18286377,0.19239964,0.9072876,0.5751115,0.7452136,0.72461194,0.5229885,0.32786882,0.25886148,0.72501755,0.07788643,0.80129504
0.5712366,0.33688375,8.720726e-08,0.24699593,0.0016453862,0.5344155,0.2712376,0.64202076,0.63622975,0.8177555,0.4233716,1.0,0.6885071,0.70472157,0.20072055,0.5261028
0.7617879,0.36943898,5.165845e-08,0.33259773,0.0979324,0.5344155,0.2712376,0.64202076,0.63622975,0.8177555,0.4233716,1.0,0.6885071,0.70472157,0.20072055,0.5261028
0.5770116,0.2894843,7.8574956e-08,0.8828621,0.69048613,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.6316476,0.4217634,3.317269e-08,0.87833023,0.6095554,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.65751886,0.2951269,3.0505483e-08,0.85403824,0.58262926,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.6528959,0.4714081,4.3109623e-08,0.8715229,0.58327264,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.63782597,0.12704769,1.7509022e-07,0.84518623,0.57897526,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.634048,0.06935421,8.070687e-08,0.77275467,0.6134744,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.59551144,0.22022459,3.638551e-08,0.76389885,0.69296294,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.63676405,0.15227589,7.355279e-08,0.785923,0.70702225,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.59166956,0.2700887,4.20427e-08,0.764122,0.63770777,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.73485565,0.22896102,2.9786106e-08,0.748682,0.62929255,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.76840115,0.2770904,2.8254911e-08,0.73119545,0.7707028,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.84473896,0.33101192,9.780666e-08,0.7225628,0.80410725,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.82597923,0.42808792,1.1494736e-07,0.69600487,0.8937281,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.70647144,0.25828293,4.7179423e-08,0.61040115,0.9055112,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.57562304,0.24620411,3.8672265e-08,0.5095825,0.91391116,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5784173,0.41693398,1.6426141e-07,0.45463753,0.925626,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6198211,0.43191764,1.672927e-07,0.44146538,0.80599445,0.054989293,1.0,0.6332169,0.7599411,0.89020044,0.2969349,0.45901638,0.108485505,1.0,0.5067765,0.5261028
0.65895605,0.4372734,1.05235195e-07,0.42829514,0.71222717,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6654053,0.6226592,8.717542e-08,0.38900757,0.6080772,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.66634893,0.58598185,9.25752e-08,0.362669,0.64078015,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5751333,0.51314163,7.073214e-08,0.34313583,0.66181034,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.55306196,0.24488482,5.739593e-08,0.33040428,0.6256556,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.57922745,0.28247336,5.0174606e-08,0.32857323,0.61352855,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.4931898,0.24324998,5.368829e-08,0.25862885,0.6963143,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.42664528,0.3996341,2.9439349e-08,0.22797585,0.70632213,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.28188944,0.52506745,4.964544e-08,0.14054108,0.74675196,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.049309254,0.47560033,7.680724e-08,0.02904129,0.60750157,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.11770201,0.43251,7.917931e-08,0.051282883,0.4360363,0.42821187,0.56662357,0.48560575,0.7511046,0.27829885,0.4003831,0.15737706,0.2373792,0.39351657,0.25458914,0.5908539
0.19550705,0.34981427,1.0808212e-07,0.06672096,0.47171825,0.5992827,0.39532122,0.3236149,0.6929308,0.14893274,0.17145595,0.10491803,0.10311495,0.41465822,0.35683653,0.5908539
0.22135878,0.32115182,8.54917e-08,0.086912155,0.29677027,0.19239964,0.9072876,0.5751115,0.7452136,0.72461194,0.5229885,0.32786882,0.25886148,0.72501755,0.07788643,0.80129504
0.3430872,0.54964423,4.749057e-08,0.13754463,0.06351453,0.5344155,0.2712376,0.64202076,0.63622975,0.8177555,0.4233716,1.0,0.6885071,0.70472157,0.20072055,0.5261028
0.65018463,0.12802312,5.4386152e-08,0.32418442,0.08899373,0.5344155,0.2712376,0.64202076,0.63622975,0.8177555,0.4233716,1.0,0.6885071,0.70472157,0.20072055,0.5261028
0.5099859,0.24601546,4.589433e-08,0.84789085,0.6775537,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5897236,0.32342765,4.905884e-08,0.87627983,0.59618145,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.6198802,0.37431404,5.306659e-08,0.85198975,0.54677445,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.6348233,0.5171453,2.3701162e-08,0.8388195,0.54217535,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.5909538,0.5831369,4.799763e-08,0.81248283,0.49664825,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.579793,1.0,1.0323463e-07,0.7532158,0.46386558,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.6268616,1.0,1.7573001e-07,0.7443657,0.56957954,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.63081264,0.75081444,1.2409379e-07,0.73119545,0.565844,0.3744809,0.47908577,0.7306462,0.77319586,0.2925291,0.29501915,0.4918033,0.50590765,0.51698375,0.514325,0.48563334
0.6924925,0.85194945,1.3772362e-07,0.7137089,0.49584204,0.3744809,0.47908577,0.7306462,0.77319586,0.2925291,0.29501915,0.4918033,0.50590765,0.51698375,0.514325,0.48563334
0.7573104,0.59787667,1.0788444e-07,0.74004745,0.62809485,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7500453,0.62858236,1.380044e-07,0.72914696,0.83612674,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.8023052,0.5361841,1.5090997e-07,0.71824455,0.8724963,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.80981874,0.36945078,2.1179257e-07,0.6939564,0.9234975,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7539792,0.3446184,2.8157592e-07,0.6392307,0.88252336,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6370959,0.27348867,1.6576344e-07,0.5338745,0.85855407,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.52102137,0.54205203,2.2954407e-07,0.4482708,0.9950189,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5529084,0.43816027,1.6493344e-07,0.41534615,0.88331586,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6233506,0.8065536,1.7464303e-07,0.40012932,0.771082,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6283121,0.7041813,1.5615966e-07,0.3892269,0.66671985,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6355362,0.4740927,1.3126527e-07,0.36968994,0.6327073,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5647359,0.3564293,1.2599924e-07,0.33449936,0.68718547,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5088849,0.4689546,1.2751721e-07,0.3020172,0.6710871,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5970602,0.6234734,8.3949615e-08,0.30223465,0.63816684,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.53459406,0.8358238,9.533853e-08,0.29813766,0.66448313,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.4570613,0.81737757,1.9286229e-07,0.26316643,0.7392729,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.3529191,0.55718446,2.108808e-07,0.18890572,0.7948783,0.27469486,0.7408366,0.60856616,0.7275405,0.6431112,0.36015326,0.5180328,0.39849624,0.87498236,0.4330074,0.5180088
0.20338297,0.37818548,2.9631468e-07,0.1037426,0.73808616,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.09849262,0.34673485,3.3099974e-07,0.024942398,0.5686819,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.29339123,0.37056693,3.3099974e-07,0.11076546,0.5133136,0.42821187,0.56662357,0.48560575,0.7511046,0.27829885,0.4003831,0.15737706,0.2373792,0.39351657,0.25458914,0.5908539
0.38998842,0.706324,3.2270492e-07,0.14617538,0.29996055,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.30287933,0.5913538,1.9340091e-07,0.12912941,0.118055165,0.5344155,0.2712376,0.64202076,0.63622975,0.8177555,0.4233716,1.0,0.6885071,0.70472157,0.20072055,0.5261028
0.5945754,0.744413,7.1808635e-08,0.31145477,0.058130383,0.5344155,0.2712376,0.64202076,0.63622975,0.8177555,0.4233716,1.0,0.6885071,0.70472157,0.20072055,0.5261028
0.4348488,0.69738424,1.2452217e-07,0.8569641,0.7071797,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.51181364,0.6792102,1.0553674e-07,0.8635502,0.6243271,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5299015,0.5766165,9.87885e-08,0.8808155,0.5421656,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5633254,0.59304345,1.8608227e-07,0.86537933,0.5407689,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.6178274,0.4861202,2.3998942e-07,0.8476734,0.5439547,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.6156583,0.4687713,2.902011e-07,0.82133293,0.48267537,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5437856,0.74478567,1.5817477e-07,0.75548553,0.30561966,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5781393,0.83508456,2.0149488e-07,0.74004936,0.36990124,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5949936,0.7781011,1.8378407e-07,0.7246094,0.29751354,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.59031725,0.5660231,1.8104548e-07,0.69395447,0.23121291,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.68602943,0.56387675,1.4116019e-07,0.72914886,0.5029811,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7370143,0.36848006,7.892085e-08,0.7314167,0.72872466,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.76616955,0.491555,4.864946e-08,0.7225609,0.8651549,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.7618418,0.48117188,3.9191125e-08,0.6962242,0.9615304,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.73916435,0.3224711,6.1149784e-08,0.6480808,0.90662366,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6241727,0.2291703,1.0090136e-07,0.5515766,0.8388466,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.49623585,0.18029359,6.166174e-08,0.4441738,0.9271777,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5503855,0.23903438,4.7730087e-08,0.4135189,0.8244545,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5889926,0.5208273,3.9550404e-08,0.40012932,0.7555912,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.65376806,0.8736644,3.9910613e-08,0.3937645,0.6643202,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6712198,0.7226175,4.252941e-08,0.358572,0.622667,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.6417985,0.54043806,3.7915786e-08,0.33018303,0.70109457,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.608933,0.48233232,3.3635967e-08,0.30428314,0.72164506,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.5822902,0.67240703,1.3002692e-07,0.30677032,0.68456215,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.53541136,0.4273217,3.0386835e-07,0.30472374,0.68823856,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.47135496,0.42037317,2.8215666e-07,0.2656517,0.8115608,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.37338495,0.45245102,2.7902308e-07,0.20002556,0.86906236,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.3522582,0.40987393,3.3099974e-07,0.14756775,0.8027459,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.14932108,0.41491714,3.2103986e-07,0.042211533,0.6743372,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.26554585,0.28674355,2.0022372e-07,0.09510803,0.41177446,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
0.40962076,0.44770876,1.1404458e-07,0.15480995,0.30342668,0.6938467,0.22229409,0.33241874,0.77908695,0.4814036,0.4137931,0.17049178,0.2373792,0.6111345,0.054554816,0.946985
0.43169117,0.7319925,5.2838427e-08,0.16614914,0.14022642,0.19239964,0.9072876,0.5751115,0.7452136,0.72461194,0.5229885,0.32786882,0.25886148,0.72501755,0.07788643,0.80129504
0.4739294,0.48476085,1.4786493e-08,0.24128914,0.033558547,0.50887126,0.39758518,0.53021187,0.45360827,1.0,0.8333334,0.6885246,0.6562836,0.7385483,0.02504718,0.50182104
0.6045618,0.57844913,1.2845771e-08,0.98683167,0.6847542,0.50887126,0.39758518,0.53021187,0.45360827,1.0,0.8333334,0.6885246,0.6562836,0.7385483,0.02504718,0.50182104
0.54783726,0.71252036,1.9635165e-08,0.93846893,0.69934446,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.4230094,0.62686884,6.777992e-08,0.8505974,0.7078536,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.4921875,0.675578,1.6274954e-07,0.8526478,0.6194485,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.51176596,0.51788247,1.9619279e-07,0.8569641,0.5306278,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5136876,0.40073004,1.3102041e-07,0.85674286,0.4895684,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.56275463,0.40596196,1.4474729e-07,0.8542576,0.5353976,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.5873289,0.34297922,7.7036844e-08,0.83018494,0.5402058,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.5347948,0.57576215,5.7954356e-08,0.7666073,0.47688848,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.5636835,0.5606111,6.2538255e-08,0.74458504,0.43369013,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.51344204,0.44702986,3.600336e-08,0.6982708,0.22205001,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5527744,0.41362664,9.112915e-09,0.69395447,0.17220801,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.61813164,0.29559383,1.7807444e-08,0.70054245,0.33691376,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.64830637,0.4173061,5.4268323e-08,0.6744213,0.4803242,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.725729,0.50053346,9.305794e-08,0.70302963,0.72710973,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.73697376,0.7668023,1.0601022e-07,0.6721535,0.8723896,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.721087,0.9801241,1.06097694e-07,0.63059616,0.9222383,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6120777,0.851696,1.2878785e-07,0.5318241,0.85827094,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.52881336,0.82408226,8.398823e-08,0.45075798,0.8262581,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.59721947,0.20478037,6.7218814e-08,0.43758774,0.7150242,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6757641,0.37190136,1.0230968e-07,0.47256088,0.65340143,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.70040894,0.25284353,7.300468e-08,0.4373684,0.6237646,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6829338,0.14083931,7.9299994e-08,0.37400818,0.61391443,0.43651694,0.4523501,0.6205981,0.6141385,0.5111578,0.545977,0.28852457,0.33404946,0.5789993,0.019900499,0.55847836
0.6650758,0.1550546,2.3488647e-08,0.3565235,0.7097247,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.6603708,0.24693438,1.5673889e-08,0.3154049,0.7543035,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.55171156,0.2712883,5.1852165e-08,0.3133564,0.7620142,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.5221243,0.35885832,1.13904164e-07,0.30947685,0.8087023,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
